"proc__SID","proc__freq","proc__hourBlock","proc__day","proc__beepvar","personality__A_rude","personality__E_quiet","personality__C_lazy","personality__N_relaxed","personality__N_depressed","personality__E_outgoing","personality__A_kind","personality__C_reliable","personality__N_worried","personality__authentic","personality__self_esteem","personality__happy","personality__lonely","personality__posEmo","personality__negEmo","situation__stayHome","situation__studied","situation__music","situation__passFacebook","situation__actFacebook","situation__sick","situation__actService","situation__phone","situation__video","situation__class"
10539,51,3,3,11,3,3,4,4,2,3,3,3,3,4,3,5,1,5,2,1,0,0,0,0,0,0,0,1,0
10515,46,3,15,59,NA,5,5,5,1,1,NA,5,1,1,4,5,1,3,1,1,0,0,1,0,0,0,0,1,0
10536,25,3,6,23,NA,5,4,5,1,1,NA,3,1,3,3,3,3,3,1,1,0,0,0,0,0,0,0,1,0
10547,57,3,2,7,1,3,3,4,1,3,4,5,2,4,5,4,1,3,2,1,0,1,0,1,0,0,1,0,0
10542,19,3,15,59,NA,5,1,5,1,1,NA,5,1,5,4,5,1,3,1,1,1,1,0,0,0,0,0,0,0
10547,57,3,1,3,1,1,4,3,1,5,3,4,2,5,4,5,1,5,1,0,0,0,0,0,0,0,0,0,0
10539,51,3,2,7,2,3,1,4,2,4,3,5,1,5,3,4,1,5,2,0,0,0,0,0,0,0,0,0,1
10541,20,3,5,19,1,2,4,5,1,2,4,3,1,5,4,5,1,5,1,1,0,0,0,0,0,0,0,0,0
10515,46,3,14,55,2,4,1,1,1,2,3,4,4,3,3,3,3,2,3,0,1,1,0,0,0,0,0,0,0
10536,25,3,5,19,NA,4,5,4,1,2,NA,3,1,3,4,1,3,4,3,1,0,0,0,0,0,0,0,0,0
10509,44,3,12,47,NA,3,2,5,1,3,NA,3,2,5,4,4,2,4,2,1,0,1,1,0,0,0,0,0,0
10535,41,3,14,55,NA,5,1,4,1,1,NA,4,1,1,4,2,3,3,2,0,0,0,0,0,0,0,0,1,0
10530,55,3,15,59,2,2,3,5,1,4,3,4,1,5,5,5,1,4,2,1,0,0,0,0,0,0,0,0,0
10528,44,3,15,59,1,1,3,4,1,5,4,3,1,4,4,4,1,NA,1,1,0,0,0,0,0,0,0,0,0
10539,51,3,1,3,3,4,3,3,2,3,3,4,2,4,3,3,2,3,3,0,0,0,1,0,0,1,0,0,0
10536,25,3,4,15,1,5,5,5,1,1,2,2,1,3,3,3,1,3,2,1,0,1,1,0,0,0,0,1,0
10526,36,3,3,11,2,1,1,2,1,5,3,4,1,4,5,5,1,5,2,0,0,0,0,0,0,0,0,0,0
10542,19,3,14,55,NA,5,1,4,1,1,NA,5,2,4,4,4,2,3,2,1,1,0,0,0,0,0,0,0,0
10535,41,3,13,51,2,3,2,4,1,4,3,1,2,4,3,3,1,4,2,1,1,0,0,0,0,0,0,1,0
10530,55,3,14,55,2,4,4,4,1,3,3,4,1,5,4,3,2,3,2,1,0,0,0,0,0,0,0,1,0
10545,7,3,1,3,2,2,1,3,2,4,4,4,2,4,4,3,2,3,2,0,1,0,0,0,0,0,0,0,0
10512,23,3,15,59,NA,5,5,5,1,1,NA,1,2,4,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10541,20,3,4,15,1,2,2,4,1,5,4,4,1,4,5,4,1,3,1,0,1,0,0,0,0,0,0,0,0
10535,41,3,12,47,NA,5,2,3,2,1,NA,4,3,3,4,3,4,2,2,0,1,0,0,0,0,0,0,0,0
10537,14,3,10,39,1,2,1,3,1,4,4,5,1,4,5,4,1,4,2,0,0,0,0,0,0,1,0,0,0
10509,44,3,10,39,1,5,4,5,1,3,3,3,2,4,3,4,1,4,3,0,0,0,0,0,0,0,0,0,0
10398,12,3,14,55,NA,3,3,3,3,2,NA,3,3,3,3,3,3,3,3,1,0,1,0,0,0,0,0,0,0
10528,44,3,14,55,1,2,2,3,1,3,4,3,2,4,4,4,1,4,2,1,0,0,0,1,0,0,0,0,0
10530,55,3,13,51,1,5,2,3,2,2,3,4,2,4,4,3,2,3,3,1,1,1,0,1,0,0,1,0,0
10517,57,3,15,59,NA,5,5,4,2,2,NA,5,1,4,4,3,3,3,3,1,0,1,1,0,0,0,0,1,0
10526,36,3,2,7,2,2,3,2,1,3,3,4,3,4,4,3,2,4,3,1,1,0,0,0,0,0,0,1,0
10536,25,3,3,11,NA,5,3,5,1,1,NA,3,1,5,3,3,1,2,1,1,0,1,0,0,0,0,0,1,0
10533,13,3,3,11,1,2,3,5,1,4,3,4,1,4,4,4,1,4,1,1,1,1,1,1,0,0,1,0,0
10541,20,3,3,11,1,5,3,3,1,3,4,5,1,3,4,3,3,3,2,0,1,0,0,0,0,0,0,0,0
10538,12,3,2,7,1,3,1,4,1,4,3,5,1,5,5,5,1,4,2,0,0,1,0,0,0,0,0,0,0
10508,8,3,12,47,3,3,2,4,4,2,4,5,4,5,3,3,2,3,4,0,1,0,0,0,0,0,0,0,1
10398,12,3,13,51,3,4,3,2,3,2,3,3,3,3,3,2,2,2,4,1,0,0,1,0,0,0,0,0,0
10535,41,3,11,43,NA,4,4,3,3,1,NA,4,2,4,3,2,3,2,3,1,1,1,0,0,0,0,0,0,1
10509,44,3,9,35,1,2,2,2,2,3,2,5,4,5,3,3,1,4,4,0,1,1,0,0,0,0,0,0,0
10515,46,3,11,43,3,3,2,1,1,3,3,3,5,4,2,2,1,3,4,0,0,0,1,1,0,0,0,0,0
10533,13,3,2,7,1,3,5,5,1,2,4,4,2,4,4,3,1,3,1,1,0,0,0,0,0,0,1,0,0
10542,19,3,12,47,2,4,2,1,3,1,3,5,2,5,3,2,3,4,3,0,0,0,0,0,1,0,0,0,1
10530,55,3,12,47,2,3,2,2,1,3,2,4,4,5,4,2,1,3,4,1,1,1,1,0,0,0,0,0,0
10517,57,3,14,55,2,3,3,3,1,3,4,5,2,4,4,4,2,4,2,0,1,0,1,0,0,1,0,0,0
10536,25,3,2,7,1,5,4,4,1,2,4,3,1,3,3,2,1,2,1,0,1,1,0,0,0,0,0,0,1
10537,14,3,9,35,1,2,2,5,1,3,4,4,1,4,4,4,1,4,1,1,1,0,0,0,0,0,0,0,0
10485,37,3,14,55,2,2,2,4,1,5,NA,4,2,4,5,5,2,5,1,0,0,0,0,0,0,1,0,0,0
10541,20,3,2,7,3,5,2,1,1,1,2,3,4,3,2,2,3,2,3,1,1,0,0,0,0,0,0,0,0
10526,36,3,1,3,2,5,5,5,2,1,3,3,2,2,4,4,1,3,2,1,0,0,1,0,0,0,0,1,0
10528,44,3,12,47,1,5,3,2,2,1,4,3,3,3,2,2,3,2,3,0,1,0,0,0,0,0,0,0,0
10498,27,3,11,43,1,5,2,1,2,1,3,4,4,3,4,2,1,2,3,0,1,0,0,0,0,0,0,0,0
10535,41,3,10,39,1,3,2,4,2,2,3,3,3,4,3,3,2,3,1,1,1,1,0,0,0,0,0,0,0
10515,46,3,10,39,1,3,2,2,1,3,1,4,2,3,3,3,1,3,3,0,1,0,1,0,0,0,0,0,0
10517,57,3,13,51,NA,5,5,3,1,2,NA,5,1,4,3,3,3,3,2,0,1,0,1,0,0,0,0,0,0
10509,44,3,8,31,1,1,1,4,1,5,3,5,3,5,4,4,1,4,2,0,0,0,0,0,0,0,1,0,0
10485,37,3,13,51,NA,3,2,3,2,4,NA,4,2,3,5,4,2,4,1,1,0,0,0,0,0,0,0,0,0
10497,35,3,15,59,1,2,1,1,2,2,5,5,3,4,3,4,1,3,3,0,1,0,0,0,0,1,0,0,0
10530,55,3,11,43,3,5,2,3,2,1,2,5,3,3,3,2,1,1,4,0,0,0,0,0,0,0,0,0,0
10518,13,3,10,39,1,3,1,4,2,4,5,5,3,4,4,4,1,4,2,0,1,1,0,0,0,1,0,0,0
10512,23,3,11,43,2,3,5,3,4,2,3,2,5,3,2,2,2,2,5,1,0,0,0,0,0,0,0,0,0
10535,41,3,9,35,2,5,2,3,2,1,2,3,3,4,3,3,2,3,3,0,1,0,0,0,0,0,0,0,0
10513,41,3,13,51,2,5,3,3,3,3,5,4,3,4,5,4,3,4,2,0,1,1,0,0,0,0,0,0,0
10498,27,3,10,39,1,3,2,2,2,2,3,4,4,3,4,2,2,3,3,1,1,0,0,0,0,0,1,0,0
10473,30,3,14,71,NA,NA,4,2,3,1,NA,4,2,NA,NA,2,4,3,3,1,0,0,0,0,0,0,0,0,0
10544,17,3,7,27,NA,4,2,2,2,1,NA,4,3,3,3,2,2,3,3,1,1,0,0,0,0,0,0,0,0
10517,57,3,12,47,1,4,2,3,1,3,4,5,1,4,4,3,3,3,2,0,1,1,1,0,0,0,0,1,0
10509,44,3,7,27,1,1,4,5,1,5,4,4,2,4,4,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10515,46,3,9,35,NA,5,5,5,1,1,NA,3,1,5,3,4,1,3,1,1,0,0,1,0,0,0,0,1,0
10528,44,3,10,39,1,3,4,3,1,3,2,3,1,3,2,3,3,3,2,0,0,0,1,0,0,0,0,0,0
10515,46,3,8,31,1,3,3,4,1,4,1,3,1,4,5,5,1,5,1,0,0,0,0,0,0,0,0,0,0
10535,41,3,8,31,1,2,1,4,1,3,4,4,1,4,4,4,2,4,2,0,0,0,0,0,1,0,0,0,0
10530,55,3,9,35,1,3,3,4,2,5,3,4,2,5,4,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10477,33,3,15,59,2,3,2,4,2,3,3,4,4,3,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0
10517,57,3,11,43,3,5,3,4,1,2,4,3,1,4,4,4,1,4,1,0,0,0,1,0,0,0,0,1,0
10497,35,3,13,51,3,2,2,3,3,4,3,3,2,4,5,4,1,4,3,0,0,0,0,0,0,0,0,0,0
10509,44,3,6,23,2,2,3,5,1,3,2,4,3,4,3,4,1,3,1,0,0,0,0,0,0,0,0,0,0
10497,35,3,12,47,1,5,5,3,3,1,3,5,2,3,4,3,1,2,4,0,0,0,0,0,0,0,0,1,0
10506,20,3,15,59,NA,4,5,5,3,1,NA,4,1,5,3,4,2,3,1,1,0,1,1,1,0,0,0,0,0
10530,55,3,8,31,1,2,3,4,1,5,4,5,1,3,5,3,3,4,2,0,0,0,0,0,0,0,0,0,0
10517,57,3,10,39,1,5,4,5,1,2,4,5,2,4,3,4,3,3,2,1,1,1,1,0,0,0,0,1,0
10494,56,3,15,59,NA,5,1,3,3,3,NA,3,1,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0
10515,46,3,7,27,NA,5,5,5,1,1,NA,1,1,3,4,4,2,3,1,1,0,0,0,0,0,0,0,1,0
10509,44,3,5,19,2,2,3,5,1,3,3,4,2,3,3,4,2,4,2,0,0,0,0,0,0,0,0,0,0
10543,20,3,5,19,2,5,3,2,2,2,2,3,3,3,3,3,2,3,2,1,1,1,1,0,0,0,0,0,0
10517,57,3,9,35,4,3,2,1,2,2,3,5,4,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
10535,41,3,6,23,1,2,3,4,2,4,4,4,2,3,4,3,2,3,1,0,0,0,0,0,0,0,0,0,0
10515,46,3,6,23,2,3,1,3,1,3,5,3,2,3,4,3,1,4,2,1,0,0,0,0,0,1,0,0,0
10509,44,3,4,15,1,3,3,5,1,3,3,4,2,4,4,4,1,4,3,0,0,0,0,0,0,0,0,1,0
10497,35,3,11,43,2,5,5,3,2,1,4,3,3,4,4,4,1,5,3,0,0,0,0,0,0,0,0,1,0
10544,17,3,4,15,3,4,3,2,3,3,2,3,4,4,3,2,2,3,3,1,0,0,0,0,0,0,0,0,0
10523,26,3,8,31,1,1,2,5,1,5,5,5,1,5,5,5,1,5,1,0,0,0,0,0,0,0,0,0,0
10528,44,3,8,31,1,5,3,4,1,2,5,4,1,4,4,5,1,4,1,0,0,1,0,0,0,0,0,0,0
10466,55,3,15,59,1,3,3,3,1,3,3,3,3,3,3,3,1,3,1,1,0,1,0,0,0,0,1,1,0
10494,56,3,14,55,NA,5,1,5,1,1,NA,5,3,3,5,5,1,3,1,1,1,1,0,0,0,0,0,0,0
10484,16,3,14,55,1,4,2,3,1,2,5,4,2,1,3,3,1,3,1,0,0,0,0,0,0,1,0,0,0
10498,27,3,7,27,1,3,5,4,2,3,4,4,2,4,4,4,2,4,2,1,0,0,0,0,0,0,0,0,0
10530,55,3,7,27,2,4,4,5,2,2,3,4,1,4,5,3,2,3,3,0,0,0,0,0,0,0,0,0,0
10518,13,3,7,27,1,3,2,3,2,4,4,4,2,2,4,4,2,3,2,0,0,1,0,0,0,1,1,0,0
10517,57,3,8,31,3,3,3,5,2,3,4,3,1,4,4,4,2,5,2,1,0,0,1,0,0,0,0,0,0
10485,37,3,8,31,2,2,3,3,1,3,3,3,2,4,5,4,1,5,1,1,0,0,0,0,0,0,0,0,0
10509,44,3,3,11,1,5,5,3,1,4,4,5,4,5,4,2,1,2,4,0,0,0,0,0,0,0,0,0,0
10535,41,3,5,19,1,2,1,4,1,4,3,4,2,4,4,4,2,4,1,1,0,0,0,0,0,0,0,0,0
10530,55,3,6,23,1,2,3,4,1,4,4,4,2,4,4,4,1,3,2,1,0,0,0,0,0,0,0,0,0
10466,55,3,14,55,1,5,3,3,1,1,1,4,3,3,1,3,3,3,1,0,0,1,0,0,0,0,0,0,0
10506,20,3,13,51,2,5,5,3,1,1,3,3,2,2,3,3,4,2,3,0,1,1,0,0,0,0,0,0,0
10477,33,3,12,47,NA,3,3,4,2,3,NA,4,2,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,0
10498,27,3,6,23,2,3,3,2,2,2,3,4,3,3,4,2,2,3,3,1,0,0,0,0,0,0,0,0,0
10528,44,3,7,27,1,1,3,4,1,4,3,4,1,5,4,4,1,4,1,0,0,1,1,0,0,0,0,0,0
10510,42,3,14,55,NA,1,4,2,1,1,NA,4,3,5,3,3,1,3,2,1,0,0,1,0,0,0,0,0,0
10472,59,3,15,59,1,1,3,5,1,5,1,5,1,5,5,5,1,5,1,0,0,0,0,0,1,0,0,0,0
10537,14,3,3,11,1,2,1,3,1,3,4,4,1,4,5,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10543,20,3,3,11,2,3,2,3,1,3,4,3,2,3,3,3,1,4,2,0,0,0,0,0,0,0,0,0,0
10473,30,3,10,39,NA,5,3,3,3,2,NA,4,2,3,2,3,3,3,3,1,0,0,0,0,0,0,0,0,0
10512,23,3,7,27,1,3,1,4,1,4,4,4,2,4,4,4,2,4,2,0,1,0,0,0,0,0,0,0,0
10494,56,3,13,51,1,5,1,4,1,1,5,5,5,5,4,5,1,3,1,1,1,1,0,0,0,0,0,0,0
10540,21,3,6,23,NA,4,2,1,4,1,NA,5,5,5,3,2,1,2,4,0,1,1,0,0,0,0,0,0,0
10513,41,3,9,35,2,3,4,5,4,2,3,4,3,5,3,3,3,3,4,0,0,0,0,0,1,0,0,0,0
10523,26,3,6,23,1,5,5,5,1,3,3,4,1,5,4,5,1,5,1,0,0,0,0,0,0,0,0,0,0
10516,31,3,8,31,2,3,3,3,1,4,4,2,3,4,3,4,1,4,3,0,0,0,0,0,0,0,0,0,0
10515,46,3,4,15,1,3,1,4,1,3,3,5,2,5,4,5,1,5,1,0,0,1,0,0,0,0,0,0,0
10543,20,3,2,7,2,2,3,4,1,4,3,3,2,4,4,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10509,44,3,2,7,1,3,4,5,2,3,4,4,4,5,4,4,2,5,3,1,0,0,0,0,0,0,0,0,0
10398,12,3,6,23,1,4,4,5,1,2,4,3,2,3,4,4,2,4,1,1,0,0,1,0,0,0,0,1,0
10517,57,3,7,27,1,3,2,3,1,3,5,4,2,5,4,5,2,4,2,0,0,0,0,0,0,0,0,0,0
10472,59,3,14,55,1,3,1,5,1,4,3,5,2,5,5,5,1,5,1,0,0,1,0,0,0,0,0,0,0
10494,56,3,12,47,1,1,1,5,1,5,4,5,1,5,5,5,1,5,1,0,0,0,0,0,0,0,0,0,0
10535,41,3,4,15,NA,3,4,4,2,5,NA,3,2,3,5,4,2,4,1,1,0,0,0,0,0,0,0,0,0
10485,37,3,7,27,1,2,2,3,1,5,4,5,1,5,5,5,1,5,1,0,0,0,0,0,0,0,0,0,0
10528,44,3,6,23,NA,5,3,3,3,1,NA,2,3,3,3,2,3,2,3,1,1,0,0,0,0,0,0,0,0
10512,23,3,6,23,1,2,1,4,1,4,3,3,2,4,3,4,2,4,1,0,0,0,0,0,0,0,0,0,0
10513,41,3,8,31,1,2,2,3,2,4,5,5,2,5,4,3,2,4,2,0,0,0,0,0,1,0,0,0,0
10530,55,3,5,19,2,5,3,5,1,2,2,4,2,5,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0
10483,25,3,12,47,NA,4,4,4,2,3,NA,3,3,4,3,3,4,3,3,1,0,1,0,0,0,0,0,0,0
10460,23,3,10,39,1,2,2,3,1,4,3,3,2,3,3,4,1,4,2,0,1,1,1,0,0,0,0,0,0
10512,23,3,5,19,1,1,2,3,1,3,3,2,4,4,4,4,1,3,2,0,0,0,0,0,0,0,0,0,0
10523,26,3,5,19,1,1,1,5,1,5,4,5,1,5,5,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10473,30,3,8,31,NA,5,3,2,3,1,NA,3,3,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0
10466,55,3,12,47,NA,5,3,3,2,1,NA,3,3,3,1,3,2,3,1,1,1,0,1,0,0,0,0,1,0
10494,56,3,11,43,NA,1,1,1,1,1,NA,1,1,1,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0
10486,50,3,13,51,NA,5,2,4,2,3,NA,3,1,1,3,3,2,3,1,0,0,1,1,0,0,0,0,0,0
10503,27,3,10,39,1,3,3,4,1,3,3,4,1,3,3,3,1,2,1,0,0,0,0,0,0,0,0,0,1
10530,55,3,4,15,4,3,2,5,2,5,3,4,1,4,4,4,1,5,2,0,0,0,0,0,0,0,0,0,0
10540,21,3,4,15,1,2,1,3,1,3,4,5,3,5,5,3,1,3,3,0,1,1,0,1,0,0,0,0,0
10497,35,3,8,31,2,4,4,2,3,2,4,3,4,3,3,3,3,3,4,1,0,0,0,0,0,0,0,0,0
10472,59,3,13,51,1,3,3,5,1,1,1,5,2,5,5,4,1,4,1,1,0,1,0,0,0,0,0,0,0
10532,13,3,4,15,NA,3,5,3,2,3,NA,2,3,3,3,4,2,3,3,1,0,0,0,0,0,0,0,1,0
10516,31,3,7,27,2,3,2,5,1,1,2,3,2,3,3,3,1,3,2,1,0,0,0,0,0,0,0,0,0
10479,36,3,13,51,NA,4,5,3,1,2,NA,3,2,3,3,3,2,3,2,1,0,1,1,1,0,0,0,0,0
10517,57,3,6,23,NA,5,3,4,4,2,NA,5,2,3,3,2,4,2,4,1,1,1,1,0,0,0,0,1,0
10515,46,3,3,11,1,5,2,3,1,2,3,3,1,3,3,3,3,2,2,0,1,1,1,1,1,0,0,1,0
10498,27,3,4,15,1,2,5,5,1,4,4,4,1,5,5,5,1,5,1,0,0,1,1,0,0,0,0,0,0
10485,37,3,6,23,1,2,3,3,1,4,3,3,1,3,5,5,1,5,1,1,0,0,0,0,0,0,0,0,0
10510,42,3,12,47,1,3,2,5,1,4,4,4,1,5,4,4,1,3,1,1,1,0,1,0,0,0,0,0,0
10528,44,3,5,19,1,1,3,4,1,5,4,4,1,4,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10513,41,3,7,27,1,2,1,4,3,5,4,5,1,5,4,4,1,3,1,1,1,0,0,0,1,0,0,0,0
10486,50,3,12,47,3,2,3,3,1,4,4,4,1,3,4,4,3,4,2,0,0,0,0,0,0,0,0,0,0
10529,6,3,2,7,3,2,2,3,3,3,2,3,2,4,3,3,2,3,3,1,0,0,0,0,0,0,1,0,0
10477,33,3,9,35,NA,4,4,3,2,2,NA,3,3,3,3,4,3,3,3,0,0,0,0,0,0,0,0,0,0
10535,41,3,3,11,1,4,1,3,2,2,3,4,3,4,3,3,2,3,2,0,1,0,0,0,0,0,0,0,0
10472,59,3,12,47,1,5,5,4,1,1,1,5,2,5,5,4,1,4,1,1,0,1,0,0,0,0,0,1,0
10532,13,3,3,11,1,1,4,5,1,4,5,4,1,5,5,4,1,4,1,1,0,0,0,0,0,0,0,0,0
10523,26,3,4,15,2,1,2,4,1,5,4,3,2,5,3,5,1,4,2,0,0,0,0,0,0,0,0,0,0
10466,55,3,11,43,NA,5,5,5,1,1,NA,1,3,5,1,4,1,3,1,1,0,0,0,0,0,0,0,0,0
10488,22,3,12,47,1,4,5,2,4,1,2,2,2,4,2,2,4,2,3,1,1,1,0,0,0,0,0,0,0
10479,36,3,12,47,NA,3,4,3,1,2,NA,3,3,3,3,2,1,3,3,1,1,1,1,1,0,0,0,1,0
10498,27,3,3,11,1,5,2,2,1,1,2,4,4,3,4,2,2,2,4,0,1,0,0,0,0,0,0,0,0
10516,31,3,6,23,2,2,1,4,1,4,4,4,1,4,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10485,37,3,5,19,2,1,4,4,1,2,4,4,3,4,4,5,2,4,2,1,1,0,0,0,0,1,0,0,0
10513,41,3,6,23,1,2,4,5,3,5,5,5,1,5,5,4,1,5,1,1,0,1,0,0,0,0,0,0,0
10515,46,3,2,7,1,5,3,2,1,1,5,5,3,3,3,3,3,2,3,1,1,1,1,1,1,0,0,0,0
10542,19,3,3,11,1,4,2,5,1,2,3,3,1,3,5,4,1,4,2,1,1,0,1,0,0,0,0,1,0
10494,56,3,10,39,NA,5,1,3,2,1,NA,5,3,3,4,3,2,3,2,0,1,1,0,0,0,0,0,0,0
10530,55,3,3,11,NA,5,3,3,1,1,NA,4,1,5,4,3,2,3,1,1,1,1,0,0,0,0,0,1,0
10528,44,3,4,15,1,3,4,4,1,3,3,4,1,4,3,3,3,3,1,1,0,1,1,0,0,0,0,0,0
10510,42,3,11,43,2,1,2,5,1,4,4,5,2,5,3,5,1,4,3,1,0,0,1,0,0,0,1,0,0
10517,57,3,5,19,NA,4,3,4,2,2,NA,5,1,3,3,3,3,3,2,1,1,1,1,0,0,0,0,1,0
10518,13,3,3,11,NA,4,4,4,1,1,NA,4,1,5,4,4,2,4,1,1,1,0,0,0,0,0,0,1,0
10481,17,3,10,39,2,3,2,2,1,3,3,3,2,4,4,5,1,5,2,1,0,0,0,0,0,0,0,0,0
10484,16,3,9,35,2,1,5,5,1,5,4,3,1,5,5,5,1,NA,2,0,0,0,0,0,0,0,0,1,0
10518,13,3,2,7,1,1,1,5,1,5,5,5,1,5,5,5,1,5,1,0,0,1,0,0,0,1,0,0,0
10497,35,3,6,23,2,3,2,4,2,2,3,4,3,3,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0
10494,56,3,9,35,3,3,1,1,2,3,3,3,5,3,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0
10472,59,3,11,43,1,3,1,5,1,3,1,5,1,5,5,3,1,4,1,0,0,0,0,0,0,0,0,0,0
10516,31,3,5,19,NA,5,2,3,2,1,NA,3,2,2,2,2,4,2,3,0,1,0,0,0,0,0,0,0,0
10523,26,3,3,11,1,3,1,4,1,5,5,5,1,5,4,4,1,5,2,0,0,0,0,0,1,0,0,0,0
10503,27,3,8,31,NA,5,5,4,1,1,NA,1,1,3,3,2,3,1,1,1,0,0,0,0,0,0,0,1,0
10513,41,3,5,19,1,3,3,4,1,4,5,5,1,5,5,4,1,4,2,0,0,1,0,0,0,0,0,0,0
10515,46,3,1,3,1,5,5,4,1,1,1,3,1,5,5,3,2,2,1,1,1,1,1,1,1,0,0,1,0
10466,55,3,10,39,NA,5,5,3,3,1,NA,3,4,3,1,3,1,3,3,1,0,0,1,1,0,0,0,1,0
10528,44,3,3,11,1,1,1,4,1,4,4,4,1,4,5,5,1,4,1,1,0,1,0,0,0,0,0,0,0
10486,50,3,11,43,2,2,2,3,2,3,3,4,2,3,4,5,4,4,2,1,1,1,0,0,0,0,0,0,0
10512,23,3,3,11,1,1,1,4,2,4,4,4,1,4,4,4,1,NA,2,0,0,0,0,0,0,0,0,0,0
10524,29,3,9,35,3,3,5,4,1,4,3,4,1,4,4,4,1,4,2,1,1,0,1,0,0,0,0,1,0
10510,42,3,10,39,1,4,1,4,1,1,3,5,1,5,5,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10517,57,3,4,15,2,4,3,4,3,3,4,3,2,3,2,3,3,2,2,1,1,1,1,0,0,0,0,0,0
10498,27,3,2,7,1,2,2,3,1,3,4,4,3,3,4,4,2,3,2,0,1,0,1,0,0,0,0,0,0
10498,27,3,1,3,1,4,2,3,1,2,2,4,2,4,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0
10485,37,3,3,11,1,1,1,4,1,5,4,5,2,5,5,5,1,5,1,0,0,0,0,0,0,0,0,0,0
10497,35,3,5,19,NA,5,4,4,2,1,NA,2,2,3,4,4,2,4,1,1,0,1,1,0,0,0,0,0,0
10511,17,3,8,31,3,3,1,3,2,4,NA,4,3,4,3,3,1,3,3,0,0,0,0,0,1,0,0,0,0
10513,41,3,4,15,2,3,1,3,1,5,4,4,2,5,4,5,1,4,2,0,0,0,0,0,0,0,0,0,0
10523,26,3,2,7,1,5,5,5,1,1,3,3,1,5,5,5,1,5,1,1,0,0,0,0,0,0,0,0,0
10530,55,3,1,3,2,2,2,4,1,5,4,4,2,4,5,5,1,4,2,1,0,1,0,0,0,0,0,0,0
10466,55,3,9,35,3,3,3,3,2,3,1,3,1,3,1,3,1,NA,3,1,0,1,0,0,0,0,0,1,0
10528,44,3,2,7,NA,5,1,4,1,2,NA,4,1,4,4,3,1,1,1,1,1,1,0,0,0,0,0,0,0
10477,33,3,7,27,2,2,2,3,2,3,3,3,3,3,4,4,2,4,2,0,0,0,0,0,0,0,0,0,1
10540,21,3,1,3,1,5,1,2,1,1,3,4,3,3,5,3,1,4,1,0,1,0,0,0,0,1,0,0,0
10494,56,3,8,31,1,3,3,5,1,1,5,4,1,5,5,5,1,4,1,1,0,0,0,1,0,0,0,0,0
10486,50,3,10,39,4,2,4,3,1,4,2,4,2,4,3,5,4,4,3,1,1,1,0,0,0,0,0,0,0
10517,57,3,3,11,2,2,2,4,2,4,5,4,2,4,4,4,1,5,1,0,0,0,1,0,0,0,0,0,0
10463,25,3,9,35,1,3,3,5,2,3,4,5,1,5,5,3,2,3,3,1,1,1,0,1,0,0,1,0,0
10490,57,3,15,59,2,3,3,3,1,3,4,3,2,3,4,3,1,3,2,0,0,0,0,0,0,0,0,0,0
10472,59,3,10,39,1,2,1,5,1,5,1,5,1,5,5,5,1,5,1,0,0,1,0,0,0,0,0,0,0
10513,41,3,3,11,1,3,1,4,2,3,4,4,1,3,4,4,3,4,3,0,0,0,0,0,0,0,1,0,0
10473,30,3,4,15,NA,5,2,2,3,2,NA,3,2,3,2,2,4,2,3,1,0,0,0,0,0,0,0,0,0
10484,16,3,7,27,1,4,1,1,2,1,4,5,5,1,3,1,1,2,3,0,0,0,0,0,0,0,0,0,1
10477,33,3,6,23,NA,4,3,4,2,3,NA,3,3,3,3,3,2,3,2,1,1,0,0,1,0,0,0,0,0
10486,50,3,9,35,NA,5,4,4,2,1,NA,2,1,4,3,4,2,3,2,1,1,0,1,0,0,0,0,1,0
10494,56,3,7,27,1,4,1,4,1,3,5,5,1,5,4,4,1,3,2,0,1,0,0,0,0,0,0,0,0
10512,23,3,1,3,2,4,3,3,3,3,4,2,3,4,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0
10453,30,3,10,39,1,2,1,4,4,5,4,5,1,4,5,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10463,25,3,8,31,NA,5,1,5,1,3,NA,5,1,5,5,5,1,4,1,1,0,0,0,0,0,0,0,1,0
10493,47,3,15,59,4,5,1,1,5,1,2,3,1,1,1,1,4,1,4,0,1,0,0,0,1,0,0,0,0
